run,task,cycle,task_1,task_2,task_3,task_4,task_5
0,0,1,79.81,0.0,0.0,0.0,0.0
0,0,2,79.81,0.0,0.0,0.0,0.0
0,0,3,86.19,0.0,0.0,0.0,0.0
0,0,4,85.99,0.0,0.0,0.0,0.0
0,0,5,86.59,0.0,0.0,0.0,0.0
0,0,6,86.45,0.0,0.0,0.0,0.0
0,1,0,68.92,45.48,0.0,0.0,0.0
0,1,1,69.59,45.48,0.0,0.0,0.0
0,1,2,69.65,45.01,0.0,0.0,0.0
0,1,3,69.72,44.61,0.0,0.0,0.0
0,1,4,70.12,44.48,0.0,0.0,0.0
0,1,5,70.19,44.15,0.0,0.0,0.0
0,1,6,70.19,43.82,0.0,0.0,0.0
0,2,0,73.84,21.61,39.56,0.0,0.0
0,2,1,70.39,14.56,49.47,0.0,0.0
0,2,2,70.85,14.83,49.0,0.0,0.0
0,2,3,71.18,14.76,48.6,0.0,0.0
0,2,4,71.31,14.76,47.94,0.0,0.0
0,2,5,71.58,15.03,47.67,0.0,0.0
0,2,6,71.65,14.96,47.67,0.0,0.0
0,3,0,67.13,22.81,24.0,34.88,0.0
0,3,1,62.55,19.15,33.71,35.42,0.0
0,3,2,62.48,18.95,34.24,34.75,0.0
0,3,3,62.62,18.95,34.84,34.15,0.0
0,3,4,63.88,23.2,38.76,34.29,0.0
0,3,5,64.28,22.94,39.03,33.55,0.0
0,3,6,64.41,23.2,39.1,33.22,0.0
0,4,0,58.1,22.41,35.57,20.86,32.8
0,4,1,58.23,22.47,36.17,21.79,31.74
0,4,2,58.5,22.47,36.64,22.79,30.61
0,4,3,58.5,22.74,36.84,23.52,30.15
0,4,4,58.9,22.87,37.17,23.79,29.68
0,4,5,59.3,22.94,37.57,24.45,29.55
0,4,6,59.5,23.07,37.77,24.92,28.75
1,0,0,50.2,0.0,0.0,0.0,0.0
1,0,1,50.0,0.0,0.0,0.0,0.0
1,0,2,50.0,0.0,0.0,0.0,0.0
1,0,3,50.0,0.0,0.0,0.0,0.0
1,0,4,50.0,0.0,0.0,0.0,0.0
1,0,5,50.0,0.0,0.0,0.0,0.0
1,0,6,50.0,0.0,0.0,0.0,0.0
1,1,0,31.41,58.78,0.0,0.0,0.0
1,1,1,32.14,58.31,0.0,0.0,0.0
1,1,2,32.8,58.24,0.0,0.0,0.0
1,1,3,33.53,58.24,0.0,0.0,0.0
1,1,4,33.86,58.24,0.0,0.0,0.0
1,1,5,34.46,58.58,0.0,0.0,0.0
1,1,6,36.32,61.77,0.0,0.0,0.0
1,2,0,38.18,45.81,45.42,0.0,0.0
1,2,1,38.45,47.07,44.56,0.0,0.0
1,2,2,38.65,47.41,43.89,0.0,0.0
1,2,3,38.58,47.67,43.23,0.0,0.0
1,2,4,38.71,47.74,42.63,0.0,0.0
1,2,5,38.78,48.07,42.5,0.0,0.0
1,2,6,38.78,48.2,42.7,0.0,0.0
1,3,0,38.38,50.8,24.97,31.96,0.0
1,3,1,38.65,51.06,25.1,31.36,0.0
1,3,2,38.98,51.26,25.63,30.9,0.0
1,3,3,39.11,51.73,25.56,30.43,0.0
1,3,4,40.57,49.6,33.73,37.54,0.0
1,3,5,40.9,50.13,33.93,37.08,0.0
1,3,6,40.84,50.27,33.93,36.48,0.0
1,4,0,39.24,39.63,40.04,37.87,54.15
1,4,1,35.13,30.39,36.25,34.15,68.17
1,4,2,35.06,30.85,36.52,34.22,67.64
1,4,3,35.39,31.32,36.79,34.35,67.38
1,4,4,35.66,31.38,36.85,34.35,66.98
1,4,5,35.59,31.38,37.18,34.55,66.64
1,4,6,36.52,36.44,36.65,38.6,76.81
2,0,0,74.2,0.0,0.0,0.0,0.0
2,0,1,75.4,0.0,0.0,0.0,0.0
2,0,2,75.47,0.0,0.0,0.0,0.0
2,0,3,75.47,0.0,0.0,0.0,0.0
2,0,4,75.73,0.0,0.0,0.0,0.0
2,0,5,76.0,0.0,0.0,0.0,0.0
2,0,6,76.33,0.0,0.0,0.0,0.0
2,1,0,60.57,60.0,0.0,0.0,0.0
2,1,1,61.44,58.6,0.0,0.0,0.0
2,1,2,62.1,57.34,0.0,0.0,0.0
2,1,3,62.9,56.08,0.0,0.0,0.0
2,1,4,63.83,55.42,0.0,0.0,0.0
2,1,5,64.63,54.55,0.0,0.0,0.0
2,1,6,64.96,53.29,0.0,0.0,0.0
2,2,0,51.2,26.91,38.56,0.0,0.0
2,2,1,52.53,27.91,36.77,0.0,0.0
2,2,2,52.86,28.5,35.77,0.0,0.0
2,2,3,53.99,29.24,34.44,0.0,0.0
2,2,4,54.79,29.83,33.44,0.0,0.0
2,2,5,55.39,30.5,32.78,0.0,0.0
2,2,6,55.59,31.16,32.18,0.0,0.0
2,3,0,60.11,44.65,11.17,16.48,0.0
2,3,1,60.31,45.51,11.44,16.08,0.0
2,3,2,60.37,45.58,11.5,15.42,0.0
2,3,3,60.37,46.05,11.7,14.95,0.0
2,3,4,60.57,46.51,12.03,14.42,0.0
2,3,5,60.57,47.04,11.77,13.62,0.0
2,3,6,60.9,47.18,11.84,12.96,0.0
2,4,0,56.25,49.57,16.56,2.59,34.33
2,4,1,57.31,49.37,16.22,2.79,32.54
