run,task,cycle,task_1,task_2,task_3,task_4,task_5
3,3,5,54.42,60.0,51.26,68.88,0.0
3,4,0,53.55,52.69,44.08,45.08,56.37
3,4,1,55.75,57.81,48.8,42.22,68.86
3,4,2,53.62,56.08,43.09,48.54,70.78
3,4,3,51.89,54.88,42.49,51.0,74.44
3,4,4,54.15,55.22,45.88,46.61,77.29
3,4,5,55.35,54.02,42.62,49.67,77.76
4,0,0,78.14,0.0,0.0,0.0,0.0
4,0,1,80.66,0.0,0.0,0.0,0.0
4,0,2,80.33,0.0,0.0,0.0,0.0
4,0,3,79.4,0.0,0.0,0.0,0.0
4,0,4,79.27,0.0,0.0,0.0,0.0
4,0,5,77.61,0.0,0.0,0.0,0.0
4,1,0,63.26,47.07,0.0,0.0,0.0
4,1,1,64.45,44.75,0.0,0.0,0.0
4,1,2,64.92,43.75,0.0,0.0,0.0
4,1,3,66.25,41.82,0.0,0.0,0.0
4,1,4,67.38,40.29,0.0,0.0,0.0
4,1,5,65.25,41.76,0.0,0.0,0.0
4,2,0,54.22,21.74,37.38,0.0,0.0
4,2,1,56.41,23.34,34.53,0.0,0.0
4,2,2,58.54,24.73,31.81,0.0,0.0
4,2,3,59.34,25.73,28.88,0.0,0.0
4,2,4,59.93,26.06,27.09,0.0,0.0
4,2,5,60.33,26.73,26.49,0.0,0.0
4,3,0,51.63,41.69,28.95,53.12,0.0
4,3,1,51.96,41.56,27.76,59.71,0.0
4,3,2,53.69,41.22,30.35,60.9,0.0
4,3,3,53.22,41.29,30.35,60.64,0.0
4,3,4,49.83,43.62,27.89,63.76,0.0
4,3,5,50.23,43.48,27.49,63.5,0.0
4,4,0,46.11,31.52,26.89,49.87,47.21
4,4,1,48.17,31.45,26.16,47.61,52.19
4,4,2,47.57,30.25,26.83,48.54,54.85
4,4,3,48.5,31.65,26.29,50.2,54.26
4,4,4,45.25,31.72,30.08,52.66,57.45
4,4,5,47.57,31.91,29.81,50.13,61.5
