run,task,cycle,task_1,task_2,task_3,task_4,task_5
3,3,5,54.29,62.86,39.83,72.74,0.0
3,4,0,50.83,53.82,51.06,51.73,61.75
3,4,1,53.16,58.41,44.35,45.74,76.43
3,4,2,51.69,54.95,44.55,39.03,80.21
3,4,3,53.49,52.76,42.75,37.03,83.73
3,4,4,50.96,53.29,43.48,37.9,86.06
3,4,5,50.76,53.36,45.88,37.83,87.38
4,0,0,78.14,0.0,0.0,0.0,0.0
4,0,1,80.66,0.0,0.0,0.0,0.0
4,0,2,80.47,0.0,0.0,0.0,0.0
4,0,3,81.53,0.0,0.0,0.0,0.0
4,0,4,81.86,0.0,0.0,0.0,0.0
4,0,5,85.32,0.0,0.0,0.0,0.0
4,1,0,64.45,49.93,0.0,0.0,0.0
4,1,1,65.38,48.6,0.0,0.0,0.0
4,1,2,67.04,47.61,0.0,0.0,0.0
4,1,3,67.77,45.55,0.0,0.0,0.0
4,1,4,68.9,44.02,0.0,0.0,0.0
4,1,5,67.71,46.88,0.0,0.0,0.0
4,2,0,56.94,24.47,37.05,0.0,0.0
4,2,1,59.34,26.66,32.14,0.0,0.0
4,2,2,60.6,28.39,29.55,0.0,0.0
4,2,3,61.79,29.59,27.49,0.0,0.0
4,2,4,62.26,30.72,25.83,0.0,0.0
4,2,5,62.79,31.32,25.03,0.0,0.0
4,3,0,53.22,42.35,28.49,54.59,0.0
4,3,1,49.7,37.7,21.85,63.56,0.0
4,3,2,52.62,38.83,24.77,62.17,0.0
4,3,3,52.62,39.76,24.9,61.7,0.0
4,3,4,52.09,41.69,25.56,62.57,0.0
4,3,5,53.42,40.09,22.97,65.56,0.0
4,4,0,51.23,33.44,30.88,50.13,47.21
4,4,1,43.79,28.52,22.18,45.21,63.03
4,4,2,44.25,27.86,29.81,45.28,65.89
4,4,3,44.45,28.59,29.75,45.48,65.96
4,4,4,46.51,28.12,30.74,44.81,65.49
4,4,5,47.38,26.26,28.62,46.01,67.22
