run,task,cycle,task_1,task_2,task_3,task_4,task_5
2,4,1,43.55,48.97,53.26,27.18,57.5
2,4,2,48.54,48.5,48.2,35.28,59.83
2,4,3,51.4,50.1,45.35,29.17,60.42
2,4,4,50.66,50.76,46.41,31.23,62.28
2,4,5,50.53,50.17,46.01,31.03,63.55
3,0,0,77.87,0.0,0.0,0.0,0.0
3,0,1,81.93,0.0,0.0,0.0,0.0
3,0,2,86.05,0.0,0.0,0.0,0.0
3,0,3,86.78,0.0,0.0,0.0,0.0
3,0,4,86.78,0.0,0.0,0.0,0.0
3,0,5,88.31,0.0,0.0,0.0,0.0
3,1,0,67.64,49.3,0.0,0.0,0.0
3,1,1,71.63,46.84,0.0,0.0,0.0
3,1,2,73.69,45.78,0.0,0.0,0.0
3,1,3,75.48,44.72,0.0,0.0,0.0
3,1,4,68.17,48.64,0.0,0.0,0.0
3,1,5,69.97,47.44,0.0,0.0,0.0
3,2,0,59.93,40.47,56.58,0.0,0.0
3,2,1,60.0,44.12,54.92,0.0,0.0
3,2,2,60.53,46.78,53.72,0.0,0.0
3,2,3,59.67,54.35,53.52,0.0,0.0
3,2,4,61.79,55.81,52.53,0.0,0.0
3,2,5,67.11,55.68,49.0,0.0,0.0
3,3,0,65.58,54.62,41.22,41.69,0.0
3,3,1,71.16,47.84,30.65,49.73,0.0
3,3,2,71.83,47.51,32.25,47.87,0.0
3,3,3,67.31,50.17,35.44,48.07,0.0
3,3,4,67.71,49.77,36.1,47.41,0.0
3,3,5,68.57,50.1,36.77,48.4,0.0
3,4,0,67.11,52.62,39.96,38.3,55.71
3,4,1,63.39,44.39,42.55,35.77,66.33
3,4,2,61.93,48.77,44.02,35.57,72.58
3,4,3,58.54,48.84,37.63,39.49,77.56
3,4,4,59.14,47.18,40.03,38.36,78.88
3,4,5,60.73,48.17,40.09,38.36,79.35
4,0,0,70.56,0.0,0.0,0.0,0.0
4,0,1,71.96,0.0,0.0,0.0,0.0
4,0,2,78.07,0.0,0.0,0.0,0.0
4,0,3,80.93,0.0,0.0,0.0,0.0
4,0,4,82.72,0.0,0.0,0.0,0.0
4,0,5,82.92,0.0,0.0,0.0,0.0
4,1,0,62.99,48.47,0.0,0.0,0.0
4,1,1,63.79,46.61,0.0,0.0,0.0
4,1,2,64.05,44.95,0.0,0.0,0.0
4,1,3,64.32,44.15,0.0,0.0,0.0
4,1,4,64.19,43.09,0.0,0.0,0.0
4,1,5,62.33,42.55,0.0,0.0,0.0
4,2,0,55.02,28.32,33.73,0.0,0.0
4,2,1,56.21,30.78,30.21,0.0,0.0
4,2,2,57.08,31.32,28.49,0.0,0.0
4,2,3,57.74,31.72,26.23,0.0,0.0
4,2,4,58.07,31.72,25.1,0.0,0.0
4,2,5,58.21,32.11,24.17,0.0,0.0
4,3,0,55.35,39.43,17.46,22.41,0.0
4,3,1,56.94,41.02,15.41,18.48,0.0
4,3,2,56.88,42.49,15.14,16.22,0.0
4,3,3,57.21,43.35,14.87,14.69,0.0
4,3,4,57.67,43.82,14.21,13.1,0.0
4,3,5,57.61,44.55,14.08,12.3,0.0
4,4,0,57.01,30.78,14.87,9.84,22.14
4,4,1,57.41,30.98,14.54,10.51,20.01
4,4,2,57.54,31.52,13.88,10.97,18.82
4,4,3,57.61,31.58,13.61,11.04,18.35
4,4,4,58.14,32.65,12.62,10.57,17.09
4,4,5,57.87,32.45,12.88,10.64,16.69
