run,task,cycle,task_1,task_2,task_3,task_4,task_5
0,1,1,79.28,44.95,0.0,0.0,0.0
0,1,2,79.81,44.08,0.0,0.0,0.0
0,1,3,80.15,43.09,0.0,0.0,0.0
0,1,4,80.35,42.62,0.0,0.0,0.0
0,1,5,80.41,41.62,0.0,0.0,0.0
0,1,6,80.88,40.96,0.0,0.0,0.0
0,2,0,81.01,14.49,32.05,0.0,0.0
0,2,1,79.02,24.4,31.58,0.0,0.0
0,2,2,79.08,24.14,30.78,0.0,0.0
0,2,3,79.08,24.6,30.25,0.0,0.0
0,2,4,79.28,25.0,29.85,0.0,0.0
0,2,5,79.28,25.13,28.92,0.0,0.0
0,2,6,79.61,25.47,28.39,0.0,0.0
0,3,0,76.56,21.61,23.6,19.2,0.0
0,3,1,77.09,31.78,40.03,35.22,0.0
0,3,2,77.56,31.18,40.69,34.29,0.0
0,3,3,72.31,34.51,48.34,54.42,0.0
0,3,4,71.45,34.84,43.62,53.62,0.0
0,3,5,71.71,34.97,43.88,53.36,0.0
0,3,6,72.51,34.51,44.02,55.02,0.0
0,4,0,72.31,29.59,39.76,30.17,37.78
0,4,1,70.19,32.91,39.49,43.65,37.98
0,4,2,70.52,33.51,39.83,44.05,37.05
0,4,3,70.39,33.91,39.96,44.39,36.45
0,4,4,70.32,35.04,40.29,44.05,35.86
0,4,5,70.32,35.44,40.36,44.12,35.13
0,4,6,67.73,40.56,41.16,48.97,51.66
1,0,0,50.93,0.0,0.0,0.0,0.0
1,0,1,51.06,0.0,0.0,0.0,0.0
1,0,2,51.33,0.0,0.0,0.0,0.0
1,0,3,53.05,0.0,0.0,0.0,0.0
1,0,4,53.25,0.0,0.0,0.0,0.0
1,0,5,53.39,0.0,0.0,0.0,0.0
1,0,6,53.52,0.0,0.0,0.0,0.0
1,1,0,39.31,52.46,0.0,0.0,0.0
1,1,1,39.31,52.53,0.0,0.0,0.0
1,1,2,39.31,52.39,0.0,0.0,0.0
1,1,3,39.44,52.26,0.0,0.0,0.0
1,1,4,39.51,51.73,0.0,0.0,0.0
1,1,5,39.64,51.8,0.0,0.0,0.0
1,1,6,39.84,51.66,0.0,0.0,0.0
1,2,0,34.06,37.63,57.84,0.0,0.0
1,2,1,34.33,37.97,55.98,0.0,0.0
1,2,2,34.73,38.43,54.52,0.0,0.0
1,2,3,35.13,39.3,53.65,0.0,0.0
1,2,4,35.33,39.89,52.59,0.0,0.0
1,2,5,35.39,40.69,51.2,0.0,0.0
1,2,6,35.86,41.02,50.07,0.0,0.0
1,3,0,35.72,41.62,21.12,39.73,0.0
1,3,1,36.52,41.82,21.91,38.74,0.0
1,3,2,36.85,42.15,22.18,38.07,0.0
1,3,3,37.05,42.42,22.44,37.48,0.0
1,3,4,37.38,42.29,22.78,36.81,0.0
1,3,5,37.52,42.69,22.91,36.54,0.0
1,3,6,37.58,42.55,23.31,36.35,0.0
1,4,0,39.18,39.83,38.51,41.46,48.37
1,4,1,38.38,43.75,32.27,35.88,53.42
1,4,2,38.38,44.15,32.4,36.08,52.56
1,4,3,39.51,45.35,32.27,38.8,59.53
1,4,4,39.51,45.15,32.6,38.94,59.73
1,4,5,39.18,45.48,32.93,38.8,59.47
1,4,6,38.84,45.01,33.33,39.34,59.47
2,0,0,64.69,0.0,0.0,0.0,0.0
2,0,1,70.01,0.0,0.0,0.0,0.0
2,0,2,71.68,0.0,0.0,0.0,0.0
2,0,3,72.27,0.0,0.0,0.0,0.0
2,0,4,74.73,0.0,0.0,0.0,0.0
2,0,5,74.73,0.0,0.0,0.0,0.0
2,0,6,74.34,0.0,0.0,0.0,0.0
2,1,0,51.26,67.71,0.0,0.0,0.0
2,1,1,52.53,67.31,0.0,0.0,0.0
2,1,2,53.86,66.31,0.0,0.0,0.0
2,1,3,55.05,65.85,0.0,0.0,0.0
2,1,4,55.52,65.05,0.0,0.0,0.0
2,1,5,56.32,64.32,0.0,0.0,0.0
2,1,6,57.51,63.32,0.0,0.0,0.0
2,2,0,36.64,35.15,49.8,0.0,0.0
2,2,1,37.83,37.34,48.54,0.0,0.0
2,2,2,38.5,39.53,46.81,0.0,0.0
2,2,3,39.69,41.26,45.48,0.0,0.0
2,2,4,40.16,42.46,44.41,0.0,0.0
2,2,5,41.42,43.46,43.22,0.0,0.0
2,2,6,41.76,45.58,42.42,0.0,0.0
2,3,0,52.06,56.94,8.84,28.31,0.0
2,3,1,52.93,57.54,8.58,26.78,0.0
2,3,2,53.79,58.27,8.71,25.65,0.0
2,3,3,54.26,58.94,8.71,24.25,0.0
2,3,4,54.39,59.07,8.58,23.19,0.0
2,3,5,54.59,59.2,8.71,21.93,0.0
