run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
0,5,1,69.33,25.88,56.73,22.99,41.18,49.85
0,5,2,68.44,24.12,53.98,20.9,41.18,50.3
0,5,3,68.59,24.26,53.21,21.64,41.33,49.85
0,5,4,68.74,24.56,53.21,21.34,41.33,49.4
0,5,5,68.44,24.56,53.21,21.04,41.63,49.25
0,5,6,68.89,24.71,53.21,21.04,41.63,49.1
1,0,0,59.88,0.0,0.0,0.0,0.0,0.0
1,0,1,60.47,0.0,0.0,0.0,0.0,0.0
1,0,2,61.05,0.0,0.0,0.0,0.0,0.0
1,0,3,62.94,0.0,0.0,0.0,0.0,0.0
1,0,4,70.2,0.0,0.0,0.0,0.0,0.0
1,0,5,69.19,0.0,0.0,0.0,0.0,0.0
1,0,6,69.33,0.0,0.0,0.0,0.0,0.0
1,1,0,59.16,48.61,0.0,0.0,0.0,0.0
1,1,1,14.97,76.72,0.0,0.0,0.0,0.0
1,1,2,14.24,76.57,0.0,0.0,0.0,0.0
1,1,3,11.92,76.28,0.0,0.0,0.0,0.0
1,1,4,11.63,76.13,0.0,0.0,0.0,0.0
1,1,5,11.48,76.28,0.0,0.0,0.0,0.0
1,1,6,11.19,76.13,0.0,0.0,0.0,0.0
1,2,0,49.27,39.24,14.05,0.0,0.0,0.0
1,2,1,49.13,40.12,12.82,0.0,0.0,0.0
1,2,2,48.11,39.53,16.18,0.0,0.0,0.0
1,2,3,49.27,39.24,13.89,0.0,0.0,0.0
1,2,4,48.55,38.95,14.35,0.0,0.0,0.0
1,2,5,48.4,39.53,12.82,0.0,0.0,0.0
1,2,6,48.4,39.68,13.28,0.0,0.0,0.0
1,3,0,32.27,2.93,3.82,51.17,0.0,0.0
1,3,1,34.16,35.14,4.58,49.85,0.0,0.0
1,3,2,34.16,35.29,4.12,50.15,0.0,0.0
1,3,3,33.87,34.55,4.12,50.29,0.0,0.0
1,3,4,33.87,34.7,4.12,50.29,0.0,0.0
1,3,5,33.58,34.7,4.27,50.87,0.0,0.0
1,3,6,33.14,33.67,4.27,50.58,0.0,0.0
1,4,0,40.41,34.55,4.73,26.53,12.95,0.0
1,4,1,38.37,30.45,6.72,18.22,14.58,0.0
1,4,2,38.66,31.33,6.56,18.37,14.43,0.0
1,4,3,38.81,31.63,6.26,17.64,14.58,0.0
1,4,4,39.24,32.94,6.26,17.64,15.03,0.0
1,4,5,38.52,40.12,3.82,15.6,18.01,0.0
1,4,6,38.81,40.26,4.43,15.89,17.56,0.0
1,5,0,37.65,32.21,8.7,14.29,5.51,32.83
1,5,1,33.28,22.25,6.26,8.89,6.1,49.24
1,5,2,33.43,21.96,6.26,8.75,6.25,49.09
1,5,3,33.43,21.67,6.26,8.75,6.1,48.63
1,5,4,33.58,21.67,6.26,8.75,6.1,48.33
1,5,5,33.58,21.38,6.26,8.75,6.1,48.18
1,5,6,33.58,21.38,6.26,8.89,6.25,47.87
2,0,0,64.65,0.0,0.0,0.0,0.0,0.0
2,0,1,62.44,0.0,0.0,0.0,0.0,0.0
2,0,2,59.2,0.0,0.0,0.0,0.0,0.0
2,0,3,58.17,0.0,0.0,0.0,0.0,0.0
2,0,4,57.29,0.0,0.0,0.0,0.0,0.0
2,0,5,56.55,0.0,0.0,0.0,0.0,0.0
2,0,6,55.67,0.0,0.0,0.0,0.0,0.0
2,1,0,5.74,81.42,0.0,0.0,0.0,0.0
2,1,1,5.3,81.42,0.0,0.0,0.0,0.0
2,1,2,5.15,81.42,0.0,0.0,0.0,0.0
2,1,3,5.15,80.24,0.0,0.0,0.0,0.0
2,1,4,10.01,87.32,0.0,0.0,0.0,0.0
2,1,5,10.16,87.76,0.0,0.0,0.0,0.0
2,1,6,15.02,86.43,0.0,0.0,0.0,0.0
2,2,0,40.8,49.12,37.46,0.0,0.0,0.0
2,2,1,49.78,35.99,35.67,0.0,0.0,0.0
2,2,2,50.22,34.37,34.93,0.0,0.0,0.0
2,2,3,56.85,28.32,40.15,0.0,0.0,0.0
2,2,4,57.44,28.17,39.1,0.0,0.0,0.0
2,2,5,57.88,28.32,39.1,0.0,0.0,0.0
2,2,6,58.03,28.76,38.66,0.0,0.0,0.0
2,3,0,57.44,31.56,10.15,15.66,0.0,0.0
2,3,1,57.29,31.71,7.76,16.43,0.0,0.0
2,3,2,57.44,31.56,6.72,16.9,0.0,0.0
2,3,3,56.7,26.4,2.69,27.13,0.0,0.0
2,3,4,56.7,26.4,2.69,27.29,0.0,0.0
2,3,5,56.55,26.11,2.69,26.98,0.0,0.0
2,3,6,56.7,25.96,2.84,27.44,0.0,0.0
2,4,0,50.96,25.52,20.45,5.89,64.25,0.0
2,4,1,47.13,23.45,15.07,6.82,69.46,0.0
2,4,2,46.24,23.16,16.27,7.75,70.33,0.0
2,4,3,45.66,23.16,16.27,7.75,70.62,0.0
2,4,4,45.51,23.16,16.27,7.75,71.06,0.0
2,4,5,44.62,23.89,16.27,7.75,71.35,0.0
2,4,6,44.62,23.89,16.27,7.75,71.35,0.0
2,5,0,49.04,25.22,14.33,6.98,49.64,7.16
2,5,1,53.61,17.55,3.73,9.77,54.56,19.1
2,5,2,56.41,12.68,9.25,17.67,61.36,19.7
2,5,3,57.0,12.24,9.1,17.36,61.07,20.15
2,5,4,56.85,12.09,9.4,17.36,60.64,20.45
2,5,5,57.14,11.95,8.96,17.67,60.64,20.45
2,5,6,57.14,11.06,8.81,17.67,60.2,20.75
3,0,0,94.28,0.0,0.0,0.0,0.0,0.0
3,0,1,91.64,0.0,0.0,0.0,0.0,0.0
3,0,2,89.15,0.0,0.0,0.0,0.0,0.0
3,0,3,86.22,0.0,0.0,0.0,0.0,0.0
3,0,4,84.31,0.0,0.0,0.0,0.0,0.0
3,0,5,82.99,0.0,0.0,0.0,0.0,0.0
3,0,6,80.5,0.0,0.0,0.0,0.0,0.0
3,1,0,30.35,88.28,0.0,0.0,0.0,0.0
3,1,1,29.18,87.09,0.0,0.0,0.0,0.0
3,1,2,28.45,86.8,0.0,0.0,0.0,0.0
3,1,3,27.57,86.2,0.0,0.0,0.0,0.0
3,1,4,23.31,85.91,0.0,0.0,0.0,0.0
3,1,5,22.43,85.16,0.0,0.0,0.0,0.0
3,1,6,21.85,83.38,0.0,0.0,0.0,0.0
3,2,0,30.79,57.27,67.99,0.0,0.0,0.0
3,2,1,25.66,37.39,79.0,0.0,0.0,0.0
3,2,2,25.66,37.39,79.0,0.0,0.0,0.0
3,2,3,25.81,37.39,78.56,0.0,0.0,0.0
3,2,4,30.79,40.5,78.56,0.0,0.0,0.0
3,2,5,30.35,41.1,78.41,0.0,0.0,0.0
3,2,6,30.21,40.5,78.41,0.0,0.0,0.0
3,3,0,42.52,65.43,49.05,17.12,0.0,0.0
3,3,1,49.56,54.45,60.94,49.7,0.0,0.0
3,3,2,49.85,56.08,62.11,54.24,0.0,0.0
3,3,3,51.91,61.57,55.21,70.76,0.0,0.0
3,3,4,43.99,53.41,53.3,77.12,0.0,0.0
3,3,5,45.01,54.9,53.74,76.21,0.0,0.0
3,3,6,44.72,54.9,53.89,76.21,0.0,0.0
3,4,0,49.41,47.77,57.27,62.12,34.5,0.0
3,4,1,42.52,45.4,54.77,53.48,64.89,0.0
3,4,2,40.91,47.03,50.66,55.0,68.4,0.0
3,4,3,37.98,50.59,46.55,50.3,75.42,0.0
3,4,4,38.12,50.59,45.67,51.36,75.42,0.0
3,4,5,44.87,50.3,43.32,48.79,77.71,0.0
3,4,6,44.57,47.77,46.26,52.88,79.54,0.0
3,5,0,50.59,59.64,49.05,53.64,38.47,27.14
3,5,1,44.13,58.01,45.08,47.88,19.39,45.28
3,5,2,44.28,57.27,45.23,47.58,18.93,45.28
3,5,3,44.57,56.97,45.23,47.58,18.93,45.28
3,5,4,44.72,56.97,45.52,47.42,19.24,44.69
3,5,5,47.36,59.05,46.26,46.82,19.85,49.26
3,5,6,44.72,56.82,44.05,49.09,16.18,48.53
4,0,0,80.03,0.0,0.0,0.0,0.0,0.0
4,0,1,76.63,0.0,0.0,0.0,0.0,0.0
4,0,2,77.86,0.0,0.0,0.0,0.0,0.0
4,0,3,80.19,0.0,0.0,0.0,0.0,0.0
4,0,4,80.34,0.0,0.0,0.0,0.0,0.0
4,0,5,79.41,0.0,0.0,0.0,0.0,0.0
4,0,6,78.64,0.0,0.0,0.0,0.0,0.0
4,1,0,57.28,81.35,0.0,0.0,0.0,0.0
4,1,1,39.01,88.55,0.0,0.0,0.0,0.0
4,1,2,39.78,88.69,0.0,0.0,0.0,0.0
4,1,3,40.09,88.55,0.0,0.0,0.0,0.0
4,1,4,46.9,91.34,0.0,0.0,0.0,0.0
4,1,5,47.21,91.19,0.0,0.0,0.0,0.0
4,1,6,47.83,91.04,0.0,0.0,0.0,0.0
4,2,0,61.46,77.83,14.86,0.0,0.0,0.0
4,2,1,37.46,68.14,29.28,0.0,0.0,0.0
4,2,2,41.64,63.14,32.28,0.0,0.0,0.0
4,2,3,40.25,62.26,33.33,0.0,0.0,0.0
4,2,4,43.34,63.58,33.03,0.0,0.0,0.0
4,2,5,39.94,63.58,34.38,0.0,0.0,0.0
4,2,6,39.63,63.29,34.53,0.0,0.0,0.0
4,3,0,54.02,60.06,7.96,33.63,0.0,0.0
4,3,1,44.12,56.83,6.16,42.41,0.0,0.0
4,3,2,44.58,55.21,4.35,44.64,0.0,0.0
4,3,3,43.34,55.07,4.05,45.39,0.0,0.0
4,3,4,43.19,53.89,3.9,47.17,0.0,0.0
4,3,5,42.26,54.92,3.75,47.02,0.0,0.0
4,3,6,42.11,54.19,3.75,46.88,0.0,0.0
4,4,0,52.17,52.42,3.15,27.53,33.53,0.0
4,4,1,54.95,12.48,4.5,29.32,38.2,0.0
4,4,2,56.97,23.49,5.86,27.08,40.3,0.0
4,4,3,57.28,24.52,5.41,27.23,40.45,0.0
4,4,4,57.28,25.7,5.86,28.12,40.6,0.0
4,4,5,57.12,27.75,5.86,27.53,42.11,0.0
4,4,6,57.28,27.75,5.41,27.53,42.11,0.0
4,5,0,37.62,48.6,11.86,38.1,32.63,31.58
4,5,1,28.64,51.4,17.72,36.31,27.67,37.87
4,5,2,28.48,51.25,18.77,36.01,27.67,37.72
4,5,3,28.17,50.81,18.62,35.86,27.07,37.72
4,5,4,28.33,50.51,17.72,35.71,28.12,36.7
4,5,5,28.64,50.66,18.02,35.71,28.27,36.7
4,5,6,28.48,50.66,18.17,36.01,28.27,36.7
