run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
2,2,0,50.66,38.05,47.76,0.0,0.0,0.0
2,2,1,54.79,24.48,55.82,0.0,0.0,0.0
2,2,2,49.19,20.94,59.55,0.0,0.0,0.0
2,2,3,58.32,18.88,70.9,0.0,0.0,0.0
2,2,4,58.03,17.26,70.75,0.0,0.0,0.0
2,3,0,57.88,20.5,28.81,34.42,0.0,0.0
2,3,1,58.47,14.16,28.36,39.84,0.0,0.0
2,3,2,57.29,28.76,19.25,57.36,0.0,0.0
2,3,3,57.14,30.24,19.25,57.67,0.0,0.0
2,3,4,60.38,25.81,24.78,51.94,0.0,0.0
2,4,0,41.38,13.57,41.64,26.36,75.54,0.0
2,4,1,34.17,26.84,39.4,25.27,94.5,0.0
2,4,2,35.79,25.96,39.55,25.43,93.49,0.0
2,4,3,30.34,36.14,42.84,25.58,96.53,0.0
2,4,4,38.88,41.45,42.09,30.85,97.25,0.0
2,5,0,41.97,34.07,20.75,29.61,89.0,34.48
2,5,1,42.42,21.24,26.27,20.78,87.99,49.7
2,5,2,47.72,25.66,16.27,22.48,84.37,59.1
2,5,3,44.92,34.37,28.36,18.45,88.71,66.42
2,5,4,51.55,31.71,31.04,23.57,83.65,65.07
3,0,0,93.55,0.0,0.0,0.0,0.0,0.0
3,0,1,92.96,0.0,0.0,0.0,0.0,0.0
3,0,2,97.95,0.0,0.0,0.0,0.0,0.0
3,0,3,99.12,0.0,0.0,0.0,0.0,0.0
3,0,4,99.56,0.0,0.0,0.0,0.0,0.0
3,1,0,70.67,87.54,0.0,0.0,0.0,0.0
3,1,1,59.38,95.4,0.0,0.0,0.0,0.0
3,1,2,53.67,95.4,0.0,0.0,0.0,0.0
3,1,3,55.43,98.52,0.0,0.0,0.0,0.0
3,1,4,57.33,98.52,0.0,0.0,0.0,0.0
3,2,0,49.12,84.87,69.31,0.0,0.0,0.0
3,2,1,48.97,74.48,84.14,0.0,0.0,0.0
3,2,2,45.75,78.34,91.04,0.0,0.0,0.0
3,2,3,47.95,80.71,91.04,0.0,0.0,0.0
3,2,4,43.84,79.67,92.8,0.0,0.0,0.0
3,3,0,48.97,75.67,49.78,41.06,0.0,0.0
3,3,1,33.87,69.73,52.28,70.45,0.0,0.0
3,3,2,40.18,72.4,43.91,86.97,0.0,0.0
3,3,3,29.62,73.15,44.49,91.06,0.0,0.0
3,3,4,36.36,70.92,43.02,91.82,0.0,0.0
3,4,0,34.6,66.02,52.13,46.36,36.18,0.0
3,4,1,42.52,54.3,52.72,50.0,65.8,0.0
3,4,2,34.6,62.46,48.46,53.94,77.4,0.0
3,4,3,36.07,62.31,49.34,53.64,78.32,0.0
3,4,4,35.92,57.42,47.14,56.52,81.83,0.0
3,5,0,28.59,70.62,46.55,54.39,35.42,22.71
3,5,1,28.89,65.43,49.63,45.76,32.82,45.72
3,5,2,27.86,62.91,47.58,51.97,38.02,56.05
3,5,3,33.87,63.95,43.17,49.24,34.81,63.86
3,5,4,34.75,69.58,45.67,51.36,35.88,68.73
4,0,0,76.01,0.0,0.0,0.0,0.0,0.0
4,0,1,78.48,0.0,0.0,0.0,0.0,0.0
4,0,2,78.02,0.0,0.0,0.0,0.0,0.0
4,0,3,88.39,0.0,0.0,0.0,0.0,0.0
4,0,4,90.56,0.0,0.0,0.0,0.0,0.0
4,1,0,55.26,82.38,0.0,0.0,0.0,0.0
4,1,1,54.95,78.71,0.0,0.0,0.0,0.0
4,1,2,42.41,91.63,0.0,0.0,0.0,0.0
4,1,3,44.43,90.31,0.0,0.0,0.0,0.0
4,1,4,47.06,93.25,0.0,0.0,0.0,0.0
4,2,0,56.97,67.11,36.04,0.0,0.0,0.0
4,2,1,48.76,54.63,47.9,0.0,0.0,0.0
4,2,2,49.07,58.59,55.71,0.0,0.0,0.0
4,2,3,45.51,55.51,64.71,0.0,0.0,0.0
4,2,4,47.06,58.15,70.72,0.0,0.0,0.0
4,3,0,55.42,54.04,38.89,20.09,0.0,0.0
4,3,1,51.7,53.16,32.73,46.13,0.0,0.0
4,3,2,51.7,54.77,22.22,57.29,0.0,0.0
4,3,3,51.55,55.65,24.17,63.69,0.0,0.0
4,3,4,52.32,56.83,22.67,60.86,0.0,0.0
4,4,0,40.25,58.3,31.53,31.7,65.26,0.0
4,4,1,38.7,55.36,29.58,29.17,82.71,0.0
4,4,2,36.07,53.3,28.53,25.3,86.62,0.0
4,4,3,33.9,54.48,28.08,23.51,89.62,0.0
4,4,4,33.59,52.13,24.02,31.4,92.93,0.0
4,5,0,28.79,59.91,27.18,32.44,52.33,58.63
4,5,1,29.57,55.36,25.98,30.51,42.41,75.88
4,5,2,26.01,57.71,29.13,29.02,43.01,76.32
4,5,3,20.12,54.19,23.57,32.59,38.5,84.06
4,5,4,23.22,54.48,27.78,37.5,40.75,87.13
