run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
0,5,1,66.07,26.76,48.01,3.58,31.07,20.66
0,5,2,66.96,25.44,51.68,3.13,31.07,20.96
0,5,3,68.3,28.38,63.0,8.36,30.92,19.31
0,5,4,68.0,28.38,63.76,8.36,30.92,19.16
0,5,5,68.15,28.38,63.61,8.36,30.92,19.01
0,5,6,67.85,28.24,64.07,8.36,30.62,18.86
1,0,0,59.88,0.0,0.0,0.0,0.0,0.0
1,0,1,60.47,0.0,0.0,0.0,0.0,0.0
1,0,2,61.05,0.0,0.0,0.0,0.0,0.0
1,0,3,62.94,0.0,0.0,0.0,0.0,0.0
1,0,4,70.2,0.0,0.0,0.0,0.0,0.0
1,0,5,69.19,0.0,0.0,0.0,0.0,0.0
1,0,6,69.33,0.0,0.0,0.0,0.0,0.0
1,1,0,59.16,48.61,0.0,0.0,0.0,0.0
1,1,1,20.49,75.4,0.0,0.0,0.0,0.0
1,1,2,17.15,75.84,0.0,0.0,0.0,0.0
1,1,3,16.72,76.13,0.0,0.0,0.0,0.0
1,1,4,15.99,75.4,0.0,0.0,0.0,0.0
1,1,5,15.7,74.96,0.0,0.0,0.0,0.0
1,1,6,15.26,74.52,0.0,0.0,0.0,0.0
1,2,0,50.73,38.8,13.89,0.0,0.0,0.0
1,2,1,49.42,38.65,14.2,0.0,0.0,0.0
1,2,2,48.98,40.56,12.98,0.0,0.0,0.0
1,2,3,48.98,40.12,13.28,0.0,0.0,0.0
1,2,4,48.55,40.12,13.28,0.0,0.0,0.0
1,2,5,48.26,40.12,14.05,0.0,0.0,0.0
1,2,6,46.66,40.12,15.42,0.0,0.0,0.0
1,3,0,34.88,16.4,8.4,20.7,0.0,0.0
1,3,1,27.03,16.54,6.56,45.92,0.0,0.0
1,3,2,26.89,16.54,6.56,45.77,0.0,0.0
1,3,3,26.6,16.54,6.56,46.5,0.0,0.0
1,3,4,26.31,17.28,6.41,46.94,0.0,0.0
1,3,5,25.58,17.72,6.26,47.52,0.0,0.0
1,3,6,24.71,18.89,5.19,48.25,0.0,0.0
1,4,0,32.27,29.58,5.65,18.08,29.91,0.0
1,4,1,28.05,27.67,5.65,16.03,37.35,0.0
1,4,2,25.15,29.43,5.34,15.74,38.84,0.0
1,4,3,26.02,28.11,5.5,14.58,39.14,0.0
1,4,4,28.92,27.82,4.43,13.27,41.22,0.0
1,4,5,29.07,27.82,4.58,13.41,41.07,0.0
1,4,6,29.07,27.82,4.58,12.97,41.22,0.0
1,5,0,35.17,4.25,7.48,13.41,23.51,24.01
1,5,1,32.99,23.13,4.12,9.04,21.58,32.83
1,5,2,31.69,22.99,4.27,9.18,19.2,35.41
1,5,3,31.25,22.69,4.12,9.18,19.79,36.17
1,5,4,31.25,22.55,3.97,9.18,20.39,36.02
1,5,5,31.25,22.11,4.12,9.33,20.54,36.47
1,5,6,31.25,22.4,4.12,9.33,20.83,36.32
2,0,0,64.65,0.0,0.0,0.0,0.0,0.0
2,0,1,62.44,0.0,0.0,0.0,0.0,0.0
2,0,2,59.2,0.0,0.0,0.0,0.0,0.0
2,0,3,58.17,0.0,0.0,0.0,0.0,0.0
2,0,4,57.29,0.0,0.0,0.0,0.0,0.0
2,0,5,56.55,0.0,0.0,0.0,0.0,0.0
2,0,6,55.67,0.0,0.0,0.0,0.0,0.0
2,1,0,5.74,81.42,0.0,0.0,0.0,0.0
2,1,1,5.3,81.42,0.0,0.0,0.0,0.0
2,1,2,5.15,81.71,0.0,0.0,0.0,0.0
2,1,3,5.15,81.27,0.0,0.0,0.0,0.0
2,1,4,11.78,85.69,0.0,0.0,0.0,0.0
2,1,5,12.37,85.99,0.0,0.0,0.0,0.0
2,1,6,15.61,88.94,0.0,0.0,0.0,0.0
2,2,0,35.64,47.79,36.12,0.0,0.0,0.0
2,2,1,44.77,40.41,48.36,0.0,0.0,0.0
2,2,2,43.0,37.61,47.31,0.0,0.0,0.0
2,2,3,43.15,37.61,47.31,0.0,0.0,0.0
2,2,4,43.45,37.76,48.66,0.0,0.0,0.0
2,2,5,43.59,37.32,48.81,0.0,0.0,0.0
2,2,6,53.02,18.58,53.88,0.0,0.0,0.0
2,3,0,56.85,27.88,17.01,29.15,0.0,0.0
2,3,1,58.03,17.7,19.4,36.28,0.0,0.0
2,3,2,57.29,17.4,19.55,37.67,0.0,0.0
2,3,3,57.44,17.4,18.51,38.91,0.0,0.0
2,3,4,57.29,16.96,18.36,39.22,0.0,0.0
2,3,5,56.7,17.11,18.96,39.38,0.0,0.0
2,3,6,56.11,17.4,19.1,39.53,0.0,0.0
2,4,0,61.12,18.58,4.93,26.2,66.57,0.0
2,4,1,62.89,13.72,17.31,21.86,75.4,0.0
2,4,2,62.89,12.98,17.46,21.09,75.11,0.0
2,4,3,58.47,14.31,18.06,21.09,83.07,0.0
2,4,4,52.43,16.67,10.75,15.81,82.63,0.0
2,4,5,54.93,9.0,15.22,17.83,84.52,0.0
2,4,6,54.2,9.0,15.52,16.9,85.09,0.0
2,5,0,58.03,8.55,17.16,17.67,70.48,15.37
2,5,1,57.88,6.19,11.04,13.02,73.37,18.06
2,5,2,58.17,6.19,11.04,12.87,72.94,17.76
2,5,3,58.03,6.05,10.9,12.71,72.79,17.46
2,5,4,57.44,6.05,11.49,12.71,72.36,17.31
2,5,5,56.85,5.9,11.49,12.71,71.92,17.46
2,5,6,56.11,5.6,11.64,12.56,71.78,17.31
3,0,0,94.28,0.0,0.0,0.0,0.0,0.0
3,0,1,91.64,0.0,0.0,0.0,0.0,0.0
3,0,2,89.15,0.0,0.0,0.0,0.0,0.0
3,0,3,86.22,0.0,0.0,0.0,0.0,0.0
3,0,4,84.31,0.0,0.0,0.0,0.0,0.0
3,0,5,82.99,0.0,0.0,0.0,0.0,0.0
3,0,6,80.5,0.0,0.0,0.0,0.0,0.0
3,1,0,30.35,88.28,0.0,0.0,0.0,0.0
3,1,1,29.18,87.09,0.0,0.0,0.0,0.0
3,1,2,28.89,86.65,0.0,0.0,0.0,0.0
3,1,3,25.81,86.35,0.0,0.0,0.0,0.0
3,1,4,23.75,86.2,0.0,0.0,0.0,0.0
3,1,5,22.29,85.16,0.0,0.0,0.0,0.0
3,1,6,21.55,83.53,0.0,0.0,0.0,0.0
3,2,0,29.03,63.5,69.02,0.0,0.0,0.0
3,2,1,27.27,36.05,77.68,0.0,0.0,0.0
3,2,2,26.98,36.8,77.24,0.0,0.0,0.0
3,2,3,42.23,46.14,81.5,0.0,0.0,0.0
3,2,4,41.94,46.29,81.2,0.0,0.0,0.0
3,2,5,42.08,46.29,81.35,0.0,0.0,0.0
3,2,6,42.08,46.74,81.35,0.0,0.0,0.0
3,3,0,51.61,59.79,61.09,34.55,0.0,0.0
3,3,1,46.04,41.54,46.84,51.82,0.0,0.0
3,3,2,45.89,41.25,46.99,52.42,0.0,0.0
3,3,3,45.89,41.84,46.84,53.33,0.0,0.0
3,3,4,46.33,41.39,47.58,53.33,0.0,0.0
3,3,5,42.82,61.28,51.25,68.48,0.0,0.0
3,3,6,41.94,59.94,53.01,69.39,0.0,0.0
3,4,0,46.04,51.04,56.53,56.06,26.72,0.0
3,4,1,43.4,50.15,59.62,51.82,56.64,0.0
3,4,2,42.38,57.12,50.95,49.24,54.5,0.0
3,4,3,42.67,57.57,50.51,48.94,54.2,0.0
3,4,4,39.88,55.19,51.1,51.67,56.95,0.0
3,4,5,38.27,55.34,53.74,52.27,64.58,0.0
3,4,6,38.42,55.49,53.74,52.12,64.43,0.0
3,5,0,38.27,57.42,44.35,47.73,18.47,39.53
3,5,1,35.19,53.56,43.76,47.58,14.5,44.54
3,5,2,32.7,57.27,44.79,51.06,22.6,41.89
3,5,3,32.7,57.57,44.79,51.21,22.6,42.18
3,5,4,35.04,57.72,50.81,47.58,16.03,45.72
3,5,5,35.19,58.16,50.81,47.42,15.88,45.72
3,5,6,35.19,58.31,50.81,47.42,16.03,45.58
4,0,0,80.03,0.0,0.0,0.0,0.0,0.0
4,0,1,76.63,0.0,0.0,0.0,0.0,0.0
4,0,2,77.86,0.0,0.0,0.0,0.0,0.0
4,0,3,80.19,0.0,0.0,0.0,0.0,0.0
4,0,4,80.34,0.0,0.0,0.0,0.0,0.0
4,0,5,79.41,0.0,0.0,0.0,0.0,0.0
4,0,6,78.64,0.0,0.0,0.0,0.0,0.0
4,1,0,57.28,81.35,0.0,0.0,0.0,0.0
4,1,1,38.7,86.93,0.0,0.0,0.0,0.0
4,1,2,39.32,87.37,0.0,0.0,0.0,0.0
4,1,3,39.94,87.08,0.0,0.0,0.0,0.0
4,1,4,39.94,87.08,0.0,0.0,0.0,0.0
4,1,5,37.46,86.93,0.0,0.0,0.0,0.0
4,1,6,37.0,87.37,0.0,0.0,0.0,0.0
4,2,0,56.66,78.12,2.1,0.0,0.0,0.0
4,2,1,60.99,65.64,18.92,0.0,0.0,0.0
4,2,2,58.36,63.29,21.02,0.0,0.0,0.0
4,2,3,55.42,60.5,23.57,0.0,0.0,0.0
4,2,4,60.99,65.35,19.52,0.0,0.0,0.0
4,2,5,60.99,65.64,19.37,0.0,0.0,0.0
4,2,6,60.68,65.93,19.52,0.0,0.0,0.0
4,3,0,58.05,61.38,7.51,19.94,0.0,0.0
4,3,1,55.88,43.91,5.26,38.39,0.0,0.0
4,3,2,54.95,45.23,4.8,39.43,0.0,0.0
4,3,3,53.87,47.58,9.91,42.56,0.0,0.0
4,3,4,52.94,47.43,9.91,42.41,0.0,0.0
4,3,5,46.44,51.84,16.37,39.73,0.0,0.0
4,3,6,45.98,51.84,16.52,40.48,0.0,0.0
4,4,0,47.83,33.92,13.06,31.25,45.26,0.0
4,4,1,38.24,23.35,8.56,29.46,59.85,0.0
4,4,2,41.18,34.8,6.46,42.71,58.95,0.0
4,4,3,41.64,35.39,6.61,42.56,58.8,0.0
4,4,4,38.54,40.53,7.66,40.92,61.8,0.0
4,4,5,39.32,40.23,7.96,40.33,61.95,0.0
4,4,6,39.32,40.09,7.81,40.18,61.95,0.0
4,5,0,42.41,45.08,13.06,33.63,37.74,37.87
4,5,1,39.16,34.36,10.66,31.7,22.56,46.64
4,5,2,39.16,34.51,10.51,31.85,22.86,46.64
4,5,3,39.16,35.54,10.51,31.99,22.86,46.78
4,5,4,39.16,36.56,10.51,32.59,22.86,46.49
4,5,5,42.72,38.77,15.77,37.35,23.61,47.22
4,5,6,42.41,39.06,15.77,37.5,23.76,47.37
