run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
1,4,1,31.69,50.37,7.02,17.49,25.74,0.0
1,4,2,31.4,50.07,7.18,16.18,26.34,0.0
1,4,3,30.23,50.37,6.56,15.31,32.29,0.0
1,4,4,30.23,50.51,6.72,15.31,30.95,0.0
1,4,5,32.99,49.93,7.33,14.14,31.25,0.0
1,4,6,33.14,50.07,7.63,13.41,31.55,0.0
1,5,0,47.38,32.36,5.34,13.41,9.97,20.97
1,5,1,45.06,35.72,2.14,7.87,14.73,22.04
1,5,2,46.8,35.14,1.53,7.43,14.58,21.58
1,5,3,46.66,34.99,1.53,7.58,14.58,21.58
1,5,4,44.19,34.26,0.31,7.73,16.82,33.89
1,5,5,45.64,34.26,0.31,7.87,16.52,33.13
1,5,6,45.93,34.11,0.31,7.87,16.22,32.83
2,0,0,64.65,0.0,0.0,0.0,0.0,0.0
2,0,1,63.77,0.0,0.0,0.0,0.0,0.0
2,0,2,60.82,0.0,0.0,0.0,0.0,0.0
2,0,3,59.94,0.0,0.0,0.0,0.0,0.0
2,0,4,59.5,0.0,0.0,0.0,0.0,0.0
2,0,5,59.06,0.0,0.0,0.0,0.0,0.0
2,0,6,57.73,0.0,0.0,0.0,0.0,0.0
2,1,0,7.81,78.32,0.0,0.0,0.0,0.0
2,1,1,8.39,78.32,0.0,0.0,0.0,0.0
2,1,2,8.1,78.47,0.0,0.0,0.0,0.0
2,1,3,8.39,77.73,0.0,0.0,0.0,0.0
2,1,4,8.69,77.58,0.0,0.0,0.0,0.0
2,1,5,8.98,77.73,0.0,0.0,0.0,0.0
2,1,6,8.69,77.73,0.0,0.0,0.0,0.0
2,2,0,20.91,42.18,50.45,0.0,0.0,0.0
2,2,1,21.65,36.28,58.96,0.0,0.0,0.0
2,2,2,21.65,37.17,58.21,0.0,0.0,0.0
2,2,3,21.94,36.28,58.21,0.0,0.0,0.0
2,2,4,22.68,35.99,58.36,0.0,0.0,0.0
2,2,5,22.53,35.99,58.36,0.0,0.0,0.0
2,2,6,22.68,35.99,58.36,0.0,0.0,0.0
2,3,0,26.22,40.71,40.75,14.88,0.0,0.0
2,3,1,30.34,33.33,43.73,22.33,0.0,0.0
2,3,2,28.13,32.74,42.54,24.34,0.0,0.0
2,3,3,26.8,32.45,42.24,25.12,0.0,0.0
2,3,4,26.95,32.01,42.39,25.27,0.0,0.0
2,3,5,27.1,32.3,42.39,25.43,0.0,0.0
2,3,6,26.8,32.01,42.54,25.43,0.0,0.0
2,4,0,31.66,33.33,33.88,13.95,63.1,0.0
2,4,1,34.76,20.65,33.43,16.12,70.19,0.0
2,4,2,34.76,21.53,33.88,15.04,70.19,0.0
2,4,3,34.46,21.53,34.48,14.42,70.04,0.0
2,4,4,35.2,21.83,34.63,14.57,70.04,0.0
2,4,5,35.2,21.83,34.63,14.88,70.19,0.0
2,4,6,35.2,21.83,34.93,15.04,70.48,0.0
2,5,0,38.44,26.99,33.13,19.22,57.89,20.15
2,5,1,37.56,27.29,29.25,10.85,59.48,32.09
2,5,2,38.0,27.29,29.25,10.54,59.48,32.09
2,5,3,37.85,27.43,29.25,10.54,59.48,31.94
2,5,4,37.41,27.73,29.1,10.54,58.9,31.64
2,5,5,37.41,27.88,28.96,10.39,58.76,31.64
2,5,6,37.41,27.88,28.81,10.08,58.61,31.49
3,0,0,94.28,0.0,0.0,0.0,0.0,0.0
3,0,1,91.5,0.0,0.0,0.0,0.0,0.0
3,0,2,89.0,0.0,0.0,0.0,0.0,0.0
3,0,3,86.22,0.0,0.0,0.0,0.0,0.0
3,0,4,84.46,0.0,0.0,0.0,0.0,0.0
3,0,5,83.14,0.0,0.0,0.0,0.0,0.0
3,0,6,81.82,0.0,0.0,0.0,0.0,0.0
3,1,0,33.28,88.43,0.0,0.0,0.0,0.0
3,1,1,31.96,87.69,0.0,0.0,0.0,0.0
3,1,2,31.67,86.94,0.0,0.0,0.0,0.0
3,1,3,30.79,87.24,0.0,0.0,0.0,0.0
3,1,4,30.65,87.09,0.0,0.0,0.0,0.0
3,1,5,30.5,87.09,0.0,0.0,0.0,0.0
3,1,6,30.5,86.8,0.0,0.0,0.0,0.0
3,2,0,41.5,79.67,52.72,0.0,0.0,0.0
3,2,1,23.46,53.71,73.86,0.0,0.0,0.0
3,2,2,23.9,54.45,73.27,0.0,0.0,0.0
3,2,3,24.19,55.19,72.25,0.0,0.0,0.0
3,2,4,24.05,55.64,70.78,0.0,0.0,0.0
3,2,5,24.05,56.23,70.63,0.0,0.0,0.0
3,2,6,24.34,56.68,69.75,0.0,0.0,0.0
3,3,0,36.36,68.69,48.75,54.24,0.0,0.0
3,3,1,36.95,55.64,30.4,70.3,0.0,0.0
3,3,2,37.1,55.19,30.84,70.15,0.0,0.0
3,3,3,37.1,54.9,30.54,69.85,0.0,0.0
3,3,4,37.1,54.9,30.69,69.85,0.0,0.0
3,3,5,37.24,54.75,30.98,69.85,0.0,0.0
3,3,6,37.39,54.9,33.77,69.85,0.0,0.0
3,4,0,43.99,61.13,50.66,45.15,30.53,0.0
3,4,1,36.8,46.59,43.32,49.39,57.56,0.0
3,4,2,38.86,52.67,44.93,51.82,56.03,0.0
3,4,3,39.15,52.97,44.93,52.12,54.66,0.0
3,4,4,39.44,52.82,44.93,52.12,54.05,0.0
3,4,5,39.0,54.9,48.02,54.55,65.65,0.0
3,4,6,39.0,55.49,47.72,54.7,65.04,0.0
3,5,0,44.28,65.88,45.81,48.33,41.53,30.97
3,5,1,43.4,56.53,43.61,42.88,41.37,42.33
3,5,2,39.44,50.3,43.91,41.21,33.89,48.08
3,5,3,37.83,61.72,44.79,42.58,41.68,42.18
3,5,4,37.83,61.72,45.52,42.88,41.98,42.04
3,5,5,37.68,62.02,45.23,42.73,41.83,42.48
3,5,6,37.24,61.87,45.23,42.58,41.83,42.48
4,0,0,80.03,0.0,0.0,0.0,0.0,0.0
4,0,1,80.5,0.0,0.0,0.0,0.0,0.0
4,0,2,79.72,0.0,0.0,0.0,0.0,0.0
4,0,3,74.92,0.0,0.0,0.0,0.0,0.0
4,0,4,75.39,0.0,0.0,0.0,0.0,0.0
4,0,5,76.16,0.0,0.0,0.0,0.0,0.0
4,0,6,76.47,0.0,0.0,0.0,0.0,0.0
4,1,0,52.48,82.67,0.0,0.0,0.0,0.0
4,1,1,39.01,87.52,0.0,0.0,0.0,0.0
4,1,2,38.7,87.37,0.0,0.0,0.0,0.0
4,1,3,36.07,87.22,0.0,0.0,0.0,0.0
4,1,4,36.84,87.96,0.0,0.0,0.0,0.0
4,1,5,39.32,85.76,0.0,0.0,0.0,0.0
4,1,6,41.02,85.17,0.0,0.0,0.0,0.0
4,2,0,30.65,49.93,39.49,0.0,0.0,0.0
4,2,1,38.08,50.37,50.0,0.0,0.0,0.0
4,2,2,39.47,49.34,49.55,0.0,0.0,0.0
4,2,3,39.32,50.07,47.6,0.0,0.0,0.0
4,2,4,35.29,50.07,47.3,0.0,0.0,0.0
4,2,5,30.65,48.75,55.86,0.0,0.0,0.0
4,2,6,30.65,48.9,55.86,0.0,0.0,0.0
4,3,0,47.21,43.91,36.94,14.88,0.0,0.0
4,3,1,36.22,46.55,29.58,36.16,0.0,0.0
4,3,2,36.22,46.26,29.13,35.86,0.0,0.0
4,3,3,36.53,46.26,28.98,35.57,0.0,0.0
4,3,4,41.95,46.26,30.03,35.42,0.0,0.0
4,3,5,42.26,46.26,29.58,35.86,0.0,0.0
4,3,6,41.8,46.26,29.58,35.71,0.0,0.0
4,4,0,41.95,46.4,36.94,17.11,31.43,0.0
4,4,1,41.64,33.04,42.94,13.24,32.48,0.0
4,4,2,41.64,33.33,43.69,13.24,32.03,0.0
4,4,3,41.64,33.63,43.54,12.8,30.98,0.0
4,4,4,41.33,34.07,43.24,12.65,30.83,0.0
4,4,5,41.95,34.51,43.24,12.35,30.68,0.0
4,4,6,42.88,34.65,43.24,11.9,30.68,0.0
4,5,0,39.78,37.44,35.59,14.73,15.49,8.77
4,5,1,25.23,37.0,40.84,12.05,22.41,20.03
4,5,2,26.01,36.56,40.54,13.54,22.11,20.18
4,5,3,26.32,36.42,40.24,13.1,21.8,20.47
4,5,4,26.78,36.71,40.24,12.2,22.11,20.18
4,5,5,27.09,36.86,39.79,12.35,21.95,20.03
4,5,6,26.78,36.42,39.94,12.95,22.41,20.32
