run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
3,5,0,39.74,76.56,47.87,45.0,21.68,42.63
3,5,1,40.47,77.0,48.9,44.39,22.6,40.71
3,5,2,40.03,77.0,49.78,45.76,23.66,40.27
3,5,3,41.06,76.85,48.75,43.94,23.51,37.32
3,5,4,40.76,76.26,47.87,43.18,24.73,37.02
4,0,0,72.91,0.0,0.0,0.0,0.0,0.0
4,0,1,73.99,0.0,0.0,0.0,0.0,0.0
4,0,2,74.46,0.0,0.0,0.0,0.0,0.0
4,0,3,74.92,0.0,0.0,0.0,0.0,0.0
4,0,4,79.26,0.0,0.0,0.0,0.0,0.0
4,1,0,35.76,83.55,0.0,0.0,0.0,0.0
4,1,1,14.71,90.01,0.0,0.0,0.0,0.0
4,1,2,13.31,88.99,0.0,0.0,0.0,0.0
4,1,3,13.47,87.08,0.0,0.0,0.0,0.0
4,1,4,14.4,85.32,0.0,0.0,0.0,0.0
4,2,0,47.83,67.99,37.09,0.0,0.0,0.0
4,2,1,34.06,63.44,41.74,0.0,0.0,0.0
4,2,2,34.67,65.35,42.04,0.0,0.0,0.0
4,2,3,48.45,56.98,50.15,0.0,0.0,0.0
4,2,4,39.01,54.63,51.8,0.0,0.0,0.0
4,3,0,49.38,56.68,17.87,32.74,0.0,0.0
4,3,1,34.06,57.56,7.81,46.88,0.0,0.0
4,3,2,32.97,56.24,6.61,55.8,0.0,0.0
4,3,3,28.64,56.09,4.8,55.8,0.0,0.0
4,3,4,29.88,56.24,5.26,55.95,0.0,0.0
4,4,0,35.45,55.8,24.92,23.21,84.21,0.0
4,4,1,31.11,56.53,30.63,20.09,87.82,0.0
4,4,2,31.42,58.3,30.78,18.6,89.62,0.0
4,4,3,30.96,57.86,32.13,19.05,89.02,0.0
4,4,4,29.26,62.26,28.08,21.88,89.17,0.0
4,5,0,26.01,63.44,27.48,28.57,42.56,77.34
4,5,1,22.29,63.29,26.73,25.0,41.2,80.85
4,5,2,24.77,57.12,24.02,23.36,42.26,80.99
4,5,3,21.98,59.91,22.22,21.73,44.21,84.36
4,5,4,22.91,63.29,21.02,28.12,41.05,84.36
