run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
0,5,1,61.48,27.65,70.64,17.91,40.42,33.23
0,5,2,73.78,30.74,61.47,17.46,35.44,44.31
0,5,3,72.74,30.29,62.54,20.15,38.76,45.66
0,5,4,69.93,26.76,64.53,22.69,38.91,51.05
0,5,5,70.22,26.91,64.37,22.69,38.91,51.2
0,5,6,70.22,27.35,64.22,22.54,38.76,51.65
1,0,0,59.88,0.0,0.0,0.0,0.0,0.0
1,0,1,60.47,0.0,0.0,0.0,0.0,0.0
1,0,2,61.05,0.0,0.0,0.0,0.0,0.0
1,0,3,62.94,0.0,0.0,0.0,0.0,0.0
1,0,4,70.2,0.0,0.0,0.0,0.0,0.0
1,0,5,69.19,0.0,0.0,0.0,0.0,0.0
1,0,6,69.33,0.0,0.0,0.0,0.0,0.0
1,1,0,59.16,48.61,0.0,0.0,0.0,0.0
1,1,1,26.74,72.77,0.0,0.0,0.0,0.0
1,1,2,21.8,73.79,0.0,0.0,0.0,0.0
1,1,3,20.49,73.79,0.0,0.0,0.0,0.0
1,1,4,16.86,73.94,0.0,0.0,0.0,0.0
1,1,5,16.57,73.79,0.0,0.0,0.0,0.0
1,1,6,16.72,73.5,0.0,0.0,0.0,0.0
1,2,0,49.71,39.09,14.05,0.0,0.0,0.0
1,2,1,49.27,38.95,15.27,0.0,0.0,0.0
1,2,2,48.69,41.43,11.15,0.0,0.0,0.0
1,2,3,46.51,42.46,13.28,0.0,0.0,0.0
1,2,4,46.8,42.61,13.13,0.0,0.0,0.0
1,2,5,46.51,42.9,13.28,0.0,0.0,0.0
1,2,6,46.66,42.46,14.05,0.0,0.0,0.0
1,3,0,42.3,35.29,0.76,38.48,0.0,0.0
1,3,1,27.47,8.35,0.46,47.38,0.0,0.0
1,3,2,27.18,9.96,0.46,48.25,0.0,0.0
1,3,3,27.03,11.27,0.76,48.69,0.0,0.0
1,3,4,26.31,13.76,0.61,48.98,0.0,0.0
1,3,5,25.87,15.81,0.61,48.83,0.0,0.0
1,3,6,25.0,18.3,0.76,48.98,0.0,0.0
1,4,0,39.24,36.02,6.41,32.65,8.63,0.0
1,4,1,34.01,34.7,5.95,28.43,19.49,0.0
1,4,2,34.3,34.7,5.95,28.72,21.43,0.0
1,4,3,34.16,34.85,6.11,29.15,21.43,0.0
1,4,4,34.45,35.43,5.95,30.61,24.55,0.0
1,4,5,38.52,36.6,5.5,29.45,25.74,0.0
1,4,6,38.08,36.6,5.5,29.59,26.04,0.0
1,5,0,32.85,34.26,6.11,19.68,18.45,38.3
1,5,1,32.12,29.72,5.19,16.33,15.48,53.95
1,5,2,31.4,29.28,4.43,16.91,12.65,54.41
1,5,3,31.25,29.58,4.12,16.47,12.5,54.26
1,5,4,30.81,28.99,3.97,16.76,12.2,53.8
1,5,5,27.33,35.29,2.29,16.33,12.35,53.95
1,5,6,27.47,34.99,2.44,16.62,12.35,53.95
2,0,0,64.65,0.0,0.0,0.0,0.0,0.0
2,0,1,62.44,0.0,0.0,0.0,0.0,0.0
2,0,2,59.2,0.0,0.0,0.0,0.0,0.0
2,0,3,58.17,0.0,0.0,0.0,0.0,0.0
2,0,4,57.29,0.0,0.0,0.0,0.0,0.0
2,0,5,56.55,0.0,0.0,0.0,0.0,0.0
2,0,6,55.67,0.0,0.0,0.0,0.0,0.0
2,1,0,5.74,81.42,0.0,0.0,0.0,0.0
2,1,1,5.3,81.42,0.0,0.0,0.0,0.0
2,1,2,5.15,81.42,0.0,0.0,0.0,0.0
2,1,3,5.15,81.12,0.0,0.0,0.0,0.0
2,1,4,5.15,80.53,0.0,0.0,0.0,0.0
2,1,5,7.81,85.99,0.0,0.0,0.0,0.0
2,1,6,8.39,86.28,0.0,0.0,0.0,0.0
2,2,0,26.95,52.36,45.67,0.0,0.0,0.0
2,2,1,30.34,38.94,50.3,0.0,0.0,0.0
2,2,2,35.05,32.74,54.33,0.0,0.0,0.0
2,2,3,35.05,32.15,54.18,0.0,0.0,0.0
2,2,4,35.64,32.01,54.48,0.0,0.0,0.0
2,2,5,35.79,31.86,53.73,0.0,0.0,0.0
2,2,6,35.94,31.56,53.58,0.0,0.0,0.0
2,3,0,47.57,34.66,22.09,18.29,0.0,0.0
2,3,1,46.69,29.94,16.12,31.47,0.0,0.0
2,3,2,46.83,29.94,15.67,31.16,0.0,0.0
2,3,3,47.28,29.65,15.22,30.7,0.0,0.0
2,3,4,52.72,25.66,14.48,39.22,0.0,0.0
2,3,5,52.72,25.81,14.48,38.76,0.0,0.0
2,3,6,53.46,26.11,14.33,38.76,0.0,0.0
2,4,0,50.81,19.91,9.7,17.67,67.15,0.0
2,4,1,53.76,21.98,3.43,23.26,70.33,0.0
2,4,2,51.99,21.68,4.63,23.41,69.75,0.0
2,4,3,51.25,21.53,4.48,23.57,69.61,0.0
2,4,4,50.96,21.39,4.63,23.57,69.61,0.0
2,4,5,50.66,21.24,5.07,23.72,69.46,0.0
2,4,6,50.52,20.94,4.63,23.88,69.03,0.0
2,5,0,53.61,12.83,8.81,17.36,45.44,11.34
2,5,1,54.2,18.88,7.61,13.64,56.87,13.28
2,5,2,54.2,18.73,7.91,13.64,57.02,14.33
2,5,3,54.05,18.44,7.91,13.64,57.16,14.48
2,5,4,53.61,18.29,7.76,13.64,57.74,15.37
2,5,5,53.31,17.55,7.91,13.8,58.03,15.52
2,5,6,53.9,16.96,7.76,13.64,58.18,15.82
3,0,0,94.28,0.0,0.0,0.0,0.0,0.0
3,0,1,91.64,0.0,0.0,0.0,0.0,0.0
3,0,2,89.15,0.0,0.0,0.0,0.0,0.0
3,0,3,86.22,0.0,0.0,0.0,0.0,0.0
3,0,4,84.31,0.0,0.0,0.0,0.0,0.0
3,0,5,82.99,0.0,0.0,0.0,0.0,0.0
3,0,6,80.5,0.0,0.0,0.0,0.0,0.0
3,1,0,30.35,88.28,0.0,0.0,0.0,0.0
3,1,1,29.18,87.09,0.0,0.0,0.0,0.0
3,1,2,28.15,86.8,0.0,0.0,0.0,0.0
3,1,3,27.27,86.35,0.0,0.0,0.0,0.0
3,1,4,23.9,86.05,0.0,0.0,0.0,0.0
3,1,5,23.02,85.16,0.0,0.0,0.0,0.0
3,1,6,22.14,83.23,0.0,0.0,0.0,0.0
3,2,0,27.86,65.88,71.95,0.0,0.0,0.0
3,2,1,23.31,31.45,78.56,0.0,0.0,0.0
3,2,2,23.31,31.6,78.27,0.0,0.0,0.0
3,2,3,23.46,31.75,78.12,0.0,0.0,0.0
3,2,4,23.61,32.49,77.83,0.0,0.0,0.0
3,2,5,23.61,32.94,77.68,0.0,0.0,0.0
3,2,6,35.19,58.01,83.11,0.0,0.0,0.0
3,3,0,50.15,48.07,55.21,50.61,0.0,0.0
3,3,1,41.79,42.58,36.86,65.0,0.0,0.0
3,3,2,41.2,47.03,55.36,67.12,0.0,0.0
3,3,3,37.68,48.22,56.09,76.97,0.0,0.0
3,3,4,35.19,48.37,54.92,83.48,0.0,0.0
3,3,5,35.78,48.07,54.33,83.94,0.0,0.0
3,3,6,35.92,48.22,54.63,83.94,0.0,0.0
3,4,0,43.26,51.04,54.33,63.18,20.61,0.0
3,4,1,39.74,42.88,44.79,62.73,44.27,0.0
3,4,2,40.18,43.47,45.81,63.18,44.58,0.0
3,4,3,39.59,45.55,45.96,63.33,51.76,0.0
3,4,4,39.74,45.4,45.81,63.33,51.15,0.0
3,4,5,39.74,45.25,45.81,63.18,50.53,0.0
3,4,6,39.74,45.25,45.81,62.88,50.69,0.0
3,5,0,45.16,45.4,45.81,63.18,19.24,7.82
3,5,1,36.66,48.37,46.26,72.42,14.66,18.58
3,5,2,37.68,53.56,47.28,63.03,5.34,19.76
3,5,3,37.68,53.71,47.28,63.03,5.34,19.47
3,5,4,37.68,54.3,46.99,64.55,5.5,21.24
3,5,5,37.39,54.45,46.99,64.7,5.5,21.09
3,5,6,39.0,49.55,46.7,66.21,7.63,24.63
4,0,0,80.03,0.0,0.0,0.0,0.0,0.0
4,0,1,76.63,0.0,0.0,0.0,0.0,0.0
4,0,2,77.86,0.0,0.0,0.0,0.0,0.0
4,0,3,80.19,0.0,0.0,0.0,0.0,0.0
4,0,4,80.34,0.0,0.0,0.0,0.0,0.0
4,0,5,79.41,0.0,0.0,0.0,0.0,0.0
4,0,6,78.64,0.0,0.0,0.0,0.0,0.0
4,1,0,57.28,81.35,0.0,0.0,0.0,0.0
4,1,1,42.88,82.97,0.0,0.0,0.0,0.0
4,1,2,46.59,82.23,0.0,0.0,0.0,0.0
4,1,3,43.5,82.97,0.0,0.0,0.0,0.0
4,1,4,45.51,82.97,0.0,0.0,0.0,0.0
4,1,5,45.36,82.97,0.0,0.0,0.0,0.0
4,1,6,44.74,82.53,0.0,0.0,0.0,0.0
4,2,0,60.06,68.58,14.71,0.0,0.0,0.0
4,2,1,50.77,63.58,29.88,0.0,0.0,0.0
4,2,2,51.7,63.73,26.73,0.0,0.0,0.0
4,2,3,51.24,60.5,32.73,0.0,0.0,0.0
4,2,4,41.8,56.68,47.9,0.0,0.0,0.0
4,2,5,42.72,56.39,47.9,0.0,0.0,0.0
4,2,6,42.88,56.68,48.35,0.0,0.0,0.0
4,3,0,51.24,49.19,31.23,18.45,0.0,0.0
4,3,1,40.4,54.77,27.48,26.49,0.0,0.0
4,3,2,45.2,53.45,23.27,27.83,0.0,0.0
4,3,3,44.89,53.45,23.12,27.98,0.0,0.0
4,3,4,45.51,53.3,23.12,28.27,0.0,0.0
4,3,5,35.29,45.81,33.18,39.58,0.0,0.0
4,3,6,35.6,45.52,32.88,39.73,0.0,0.0
4,4,0,39.01,20.85,36.49,27.98,33.38,0.0
4,4,1,36.53,34.07,33.33,27.83,39.25,0.0
4,4,2,36.84,34.95,33.48,28.42,39.1,0.0
4,4,3,36.84,35.1,33.48,28.42,39.55,0.0
4,4,4,36.84,35.24,33.48,28.87,40.0,0.0
4,4,5,33.75,40.38,38.59,28.42,60.6,0.0
4,4,6,33.44,40.38,38.89,28.87,60.0,0.0
4,5,0,40.87,46.7,34.68,35.12,28.57,25.29
4,5,1,38.39,42.58,34.38,34.97,23.46,33.92
4,5,2,38.54,42.44,33.93,34.52,23.31,34.36
4,5,3,38.7,42.44,34.23,33.93,23.31,34.8
4,5,4,38.7,42.44,34.08,33.93,22.71,34.36
4,5,5,36.38,45.23,33.18,28.72,35.19,42.69
4,5,6,36.53,45.08,33.63,28.87,34.74,42.54
