run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
4,2,3,45.51,50.22,43.39,0.0,0.0,0.0
4,2,4,45.36,50.07,43.24,0.0,0.0,0.0
4,3,0,29.88,55.51,16.67,36.16,0.0,0.0
4,3,1,42.26,49.63,2.55,57.59,0.0,0.0
4,3,2,41.64,49.78,3.3,56.4,0.0,0.0
4,3,3,40.4,50.51,3.75,58.48,0.0,0.0
4,3,4,40.25,49.78,2.55,58.48,0.0,0.0
4,4,0,29.41,55.21,38.29,18.9,83.76,0.0
4,4,1,33.13,49.34,22.52,19.79,89.32,0.0
4,4,2,29.72,50.81,22.67,17.71,91.88,0.0
4,4,3,29.41,50.95,21.62,18.3,91.28,0.0
4,4,4,31.73,51.4,24.17,17.41,92.63,0.0
4,5,0,32.2,51.25,29.43,35.27,44.21,70.61
4,5,1,24.3,49.78,24.32,32.74,38.5,82.16
4,5,2,22.6,50.37,17.12,36.46,35.49,87.28
4,5,3,23.22,50.37,15.92,37.35,35.94,86.26
4,5,4,29.72,51.4,21.32,30.51,37.44,78.07
